# number / title	text	type	code	data
Vastaavaa				
__Pysyvät vastaavat				
5600	Johdon palkat	EXPENSE		
5605	Johdon osapalkkiot	EXPENSE		
5610	Johdon vuosilomapalkat	EXPENSE		
5615	Johdon vuosilomakorvaukset	EXPENSE		
5620	Johdon lomaltapaluurahat	EXPENSE		
5625	Johdon palkkojen jaksotus	EXPENSE		
____Johdon luontoisedut				
5630	Johdon asuntoedut	EXPENSE		
5635	Johdon ravintoedut	EXPENSE		
5640	Johdon autoedut	EXPENSE		
5645	Johdon puhelinedut	EXPENSE		
5650	Johdon muut luontoisedut	EXPENSE		
____Saadut korvaukset johdon palkoista				
5660	Saadut sairausvakuutuskorvaukset	REVENUE		
5665	Saadut tapaturmavakuutuskorvaukset	REVENUE		
5670	Korvausten jaksotus	EXPENSE		
___Luontoisetujen vastatili				
5990	Luontoisetujen vastatili	REVENUE		
__Henkilösivukulut				
___Eläkekulut				
____Maksetut eläkkeet				
6000	Maksetut eläkkeet	EXPENSE		
6090	Eläkkeiden jaksotus	EXPENSE		
____Eläkevakuutusmaksut				
6100	YEL-maksut	EXPENSE		
6110	YEL-maksujen jaksotus	EXPENSE		
6240	Vapaaehtoiset eläkevakuutusmaksut	EXPENSE		
6250	Vapaaehtoisten eläkevakuutusmaksujen jaksotus	EXPENSE		
6270	Muut pakolliset eläkevakuutusmaksut	EXPENSE		
6280	Muiden pakollisten eläkevakuutusmaksujen jaksotus	EXPENSE		
____Tilikauden aikainen jaksotus				
6290	Tilikauden aikainen jaksotus	EXPENSE		
___Muut henkilösivukulut				
____Sosiaaliturvamaksut				
6300	Sosiaaliturvamaksut	EXPENSE		
6390	Sosiaaliturvamaksujen jaksotus	EXPENSE		
____Pakolliset vakuutusmaksut				
6400	Tapaturmavakuutusmaksut	EXPENSE		
6410	Työttömyysvakuutusmaksut	EXPENSE		
6420	Työntekijöiden työttömyysvakuutusmaksut	EXPENSE		
6430	Ryhmähenkivakuutusmaksut	EXPENSE		
6480	Muut pakolliset vakuutusmaksut	EXPENSE		
6490	Pakollisten vakuutusmaksujen jaksotus	EXPENSE		
____Muut henkilöstön vakuutusmaksut				
6500	Henkilövakuutusmaksut (vapaaehtoiset)	EXPENSE		
6590	Henkilövakuutusmaksujen jaksotus	EXPENSE		
____Tilikauden aikainen jaksotus				
6690	Tilikauden aikainen jaksotus	EXPENSE		
_Poistot ja arvonalentumiset				
__Suunnitelman mukaiset poistot				
6800	Poisto perustamismenoista	EXPENSE		
6810	Poisto tutkimusmenoista	EXPENSE		
6820	Poisto kehittämismenoista	EXPENSE		
6830	Poisto aineettomista oikeuksista	EXPENSE		
6840	Poisto liikearvosta	EXPENSE		
6850	Poisto muista pitkävaikutteisista menoista	EXPENSE		
6860	Poisto rakennuksista ja rakennelmista	EXPENSE		
6870	Poisto koneista ja kalustosta	EXPENSE		
6890	Poisto muista aineellisista hyödykkeistä	EXPENSE		
__Arvonalentumiset pysyvien vastaavien hyödykkeistä				
6950	Arvonalentumiset maa- ja vesialueista	EXPENSE		
6960	Arvonalentumiset sumu-poistettavista pysyvistä vastaavista	EXPENSE		
6970	Arvonalentumiset ennakkomaksuista	EXPENSE		
6980	Arvonalennusten palautukset	EXPENSE		
__Vaihtuvien vastaavien poikkeukselliset arvonalentumiset				
6990	Vaihtuvien vastaavien poikkeukselliset arvonalentumiset	EXPENSE		
_Liiketoiminnan muut kulut				
__Vapaaehtoiset henkilösivukulut				
7000	Henkilökunnan koulutus	EXPENSE	EXPENSE	
7010	Sisäiset palaverit ja henkilökuntajuhlat	EXPENSE	EXPENSE	
7020	Virkistys- ja harrastustoiminta	EXPENSE	EXPENSE	
7040	Loma-asuntojen hoitokulut	EXPENSE	EXPENSE	
7050	Työterveyshuolto	EXPENSE		
7060	Saadut Kela-korvaukset	REVENUE		
7070	Henkilökunnan ruokailu / lounassetelit	EXPENSE	EXPENSE	
7090	Ruokatarjoilun omaan käyttöön ottamisen arvonlisävero	EXPENSE		
7100	Saadut ruokakorvaukset	REVENUE		
7110	Kahvitarvikkeet	EXPENSE	__PERSONEL_MEALS	
7140	Henkilöstön hankintakulut	EXPENSE	EXPENSE	
7150	Työpaikkailmoitukset	EXPENSE	EXPENSE	
7160	Lahjat henkilökunnalle	EXPENSE	EXPENSE	
7170	Muut henkilösivukulut	EXPENSE	EXPENSE	
__Toimitilakulut				
7200	Maa-aluevuokrat	EXPENSE		
7210	Kiinteistöjen vuokrat	EXPENSE		
7220	Toimitilavastikkeet	EXPENSE		
7230	Toimitilavuokrat	EXPENSE		
7360	Siivous ja puhtaanapito	EXPENSE	EXPENSE	
7370	Lämmitys	EXPENSE	EXPENSE	
7380	Vesi ja jätevesi	EXPENSE	EXPENSE	
7390	Sähkö ja kaasu	EXPENSE	EXPENSE	
7400	Jätehuolto	EXPENSE	EXPENSE	
7410	Vahinkovakuutukset	EXPENSE		
7420	Kiinteistövero	EXPENSE		
7430	Korjaukset	EXPENSE	EXPENSE	
7440	Saadut vakuutuskorvaukset	REVENUE		
7470	Muut toimitilakulut	EXPENSE	EXPENSE	
__Ajoneuvokulut				
7500	Ajoneuvoleasing	EXPENSE	EXPENSE	
7510	Leasinghyvitykset	REVENUE	EXPENSE	
7520	Ajoneuvovuokrat	EXPENSE	EXPENSE	
7530	Ajoneuvojen polttoaine	EXPENSE	EXPENSE	
7540	Ajoneuvojen huolto ja korjaus	EXPENSE	EXPENSE	
7550	Renkaat ja autotarvikkeet	EXPENSE	EXPENSE	
7560	Ajoneuvojen julkiset maksut	EXPENSE	EXPENSE	
7570	Ajoneuvovakuutukset	EXPENSE		
7580	Kolarivahingot	EXPENSE	EXPENSE	
7590	Maksetut vahingonkorvaukset	EXPENSE		
7600	Maksetut ajoneuvokorvaukset	EXPENSE		
7610	Muut ajoneuvokulut	EXPENSE	EXPENSE	
__Atk-laite ja -ohjelmistokulut				
7640	Atk-laite- ja ohjelmistoleasing	EXPENSE	EXPENSE	
7650	Atk-laite- ja ohjelmistovuokrat	EXPENSE	EXPENSE	
7660	Atk-ohjelmistot, päivitykset ja ylläpito	EXPENSE	EXPENSE	
7670	Atk-laitehuollot, korjaukset ja asennukset	EXPENSE	EXPENSE	
7680	Atk-laitehankinnat (< 3v. kalusto)	EXPENSE	EXPENSE	
7690	Atk-laitteiden pienhankinnat	EXPENSE	EXPENSE	
7695	Internetpalvelimet ja -palvelut	EXPENSE	EXPENSE	
7700	Muut atk-laite- ja -ohjelmistokulut	EXPENSE	EXPENSE	
__Muut kone- ja kalustokulut				
7710	Kone- ja kalustoleasing	EXPENSE	EXPENSE	
7720	Kone- ja kalustovuokrat	EXPENSE	EXPENSE	
7730	Kone- ja kalustohuolto ja korjaus	EXPENSE	EXPENSE	
7740	Kone- ja kalustohankinnat (< 3v. kalusto)	EXPENSE	EXPENSE	
7750	Koneiden ja kaluston pienhankinnat	EXPENSE	EXPENSE	
7770	Muut kone- ja kalustokulut	EXPENSE	EXPENSE	
__Matkakulut				
7800	Matkaliput	EXPENSE	__TICKET	
7810	Taksikulut	EXPENSE	___TAXI	
7820	Hotelli- ym. majoitus	EXPENSE	___HOTEL	
7830	Ruokailut matkalla	EXPENSE	EXPENSE	
7840	Matkavakuutukset	EXPENSE		
7850	Paikoituskulut	EXPENSE	EXPENSE	
7860	Muut matkakulut	EXPENSE	EXPENSE	
7870	Kilometrikorvaukset	EXPENSE		
7880	Päivärahat	EXPENSE		
7890	Ulkomaan päivärahat	EXPENSE		
7900	Yömatkarahat	EXPENSE		
7910	Ateriakorvaukset	EXPENSE		
__Edustuskulut				
7950	Edustustilaisuudet	EXPENSE		
7960	Edustuslahjat	EXPENSE		
7970	Edustusmatkat	EXPENSE		
7980	Edustustilat	EXPENSE		
7990	Muut edustuskulut	EXPENSE		
__Markkinointikulut				
8050	Markkinointikulut	EXPENSE	EXPENSE	
__Tutkimus- ja kehityskulut				
8350	Tutkimus- ja kehityskulut	EXPENSE	EXPENSE	
__Hallintopalvelut				
8380	Taloushallintopalvelut	EXPENSE	EXPENSE	
8390	Tilintarkastuspalvelut	EXPENSE	EXPENSE	
8410	Laki ja konsultointipalvelut	EXPENSE	EXPENSE	
8420	Perintä- ja luottotietopalvelut	EXPENSE	EXPENSE	
8430	Muut hallintopalvelut	EXPENSE	EXPENSE	
8440	Viranomaismaksut	EXPENSE	EXPENSE	
__Muut hallintokulut				
8450	Kirjat	EXPENSE	___BOOK	
8460	Lehdet	EXPENSE	EXPENSE	
8470	Tietopalvelut	EXPENSE	EXPENSE	
8480	Jäsenmaksut	EXPENSE	EXPENSE	
8500	Puhelinkulut	EXPENSE	EXPENSE	
8510	Matkapuhelinkulut	EXPENSE	EXPENSE	
8530	Datasiirtokulut	EXPENSE	EXPENSE	
8540	Posti- ja lähettikulut	EXPENSE	EXPENSE	
8550	Arvo-osuuksien hoitokulut	EXPENSE	EXPENSE	
8560	Rahaliikenteen kulut	EXPENSE	EXPENSE	
8570	Pyöristyserot	EXPENSE		
8600	Muut vakuutukset	EXPENSE		
8610	Maksetut vahingonkorvaukset	REVENUE		
8620	Toimistotarvikkeet	EXPENSE	EXPENSE	
8650	Kokous- ja neuvottelukulut	EXPENSE	EXPENSE	
8680	Muut hallintokulut	EXPENSE	EXPENSE	
__Muut liikekulut				
8700	Myynnin luottotappiot	EXPENSE		
8710	Yhteisömyynnin luottotappiot	EXPENSE		
8720	Marginaaliverotusmyynnin luottotappiot	EXPENSE		
8730	Palautuneet luottotappiot	EXPENSE		
8750	Veronkorotukset, vähennyskelpoiset	EXPENSE		
8760	Muut vähennyskelpoiset liikekulut	EXPENSE	EXPENSE	
8770	Veronkorotukset, vähennyskelvottomat	EXPENSE		
8780	Sakot, pysäköintivirhemaksut ja muut rangaistusmaksut	EXPENSE		
8800	Muut vähennyskelvottomat liikekulut	EXPENSE		
8850	Käyttöomaisuuden luovutustappiot	EXPENSE		
__Täsmäytyserot				
8890	Täsmäytyserot	EXPENSE		
_Rahoitustuotot ja -kulut				
___Tuotot muista pysyvien vastaavien sijoituksista				
9140	Tuotot pysyvien vastaavien sijoituksista	REVENUE		
___Muut korko- ja rahoitustuotot				
9220	Korkotuotot pankkisaamisista	REVENUE		
9230	Korkotuotot talletuksista	REVENUE		
9240	Palautettava yhteisökorko/palautuskorko	REVENUE		
9250	Muut korkotuotot	REVENUE		
9260	Valuuttakurssivoitot	REVENUE		
9290	Muut rahoitustuotot	REVENUE		
___Arvonalentumiset pysyvien vastaavien sijoituksista				
9300	Pysyvien vastaavien arvonalentumiset	EXPENSE		
9360	Arvonalentumisten palautukset	REVENUE		
___Arvonalentumiset vaihtuvien vastaavien rahoitusarvopapereista				
9390	Osakkeiden ja osuuksien arvonalentumiset	EXPENSE		
9400	Muiden rahoitusarvopapereiden arvonalentumiset	EXPENSE		
9410	Arvonalentumisten palautukset	REVENUE		
___Korkokulut ja muut rahoituskulut				
9440	Korkokulut joukkovelkakirjalainoista	EXPENSE		
9450	Korkokulut vaihtovelkakirjalainoista	EXPENSE		
9460	Korkokulut rahoituslaitoslainoista	EXPENSE		
9470	Korkokulut rahoitusyhtiölainoista	EXPENSE		
9480	Korkokulut eläkelainoista	EXPENSE		
9490	Korkokulut ostoveloista	EXPENSE		
9500	Korkokulut rahoitusvekseleistä	EXPENSE		
9510	Korkokulut omistusyhteysyrityslainoista	EXPENSE		
9520	Korkokulut osakaslainoista	EXPENSE		
9530	Maksettava yhteisökorko / jäännösveron korko	EXPENSE		
9540	Verojen viivästysseuraamukset	EXPENSE		
9550	Muut korkokulut	EXPENSE		
9560	Lainojen hoitokulut	EXPENSE		
9570	Limiittipalkkiot	EXPENSE		
9580	Takausprovisiot	EXPENSE		
9590	Luottovakuutukset	EXPENSE		
9600	Kiinnityskulut	EXPENSE	EXPENSE	
9610	Perimiskulut	EXPENSE	EXPENSE	
9620	Kurssitappiot	EXPENSE		
9660	Saamisten luottotappiot	EXPENSE		
9670	Muut kulut rahoitusarvopapereista	EXPENSE		
9690	Muut rahoituskulut	EXPENSE		
_Satunnaiset erät				
__Satunnaiset tuotot				
9700	Satunnaiset tuotot	REVENUE	EXPENSE	
9710	Satunnaiset käyttöomaisuuden myyntivoitot	REVENUE	EXPENSE	
__Satunnaiset kulut				
9740	Satunnaiset kulut	EXPENSE	EXPENSE	
__Satunnaisten erien tuloverot				
9790	Satunnaisten erien tuloverot	EXPENSE		
_Tilinpäätössiirrot				
__Poistoeron lisäys (-) tai vähennys (+)				
9800	Aineettomien hyödykkeiden poistoeron muutos	EXPENSE		
9810	Rakennusten poistoeron muutos	EXPENSE		
9820	Koneiden ja kaluston poistoeron muutos	EXPENSE		
9830	Muiden aineellisten hyödykkeiden poistoeron muutos	EXPENSE		
__Vapaaehtoisten varausten lisäys (-) tai vähennys (+)				
9840	Käyttöomaisuuden jälleenhankintavarauksen muutos	EXPENSE		
9850	Toimitilan jälleenhankintavarauksen muutos	EXPENSE		
9860	Takuuvarauksen muutos	EXPENSE		
9870	Toimintavarauksen muutos	EXPENSE		
9880	Hankintamenon muutosvarauksen muutos	EXPENSE		
9890	Muiden vapaaehtoisten varausten muutos	EXPENSE		
_Tuloverot				
__Tilikauden ja aikaisempien tilikausien verot				
9900	Ennakkoverot	EXPENSE		
9910	Ennakonpidätys työkorvauksista	EXPENSE		
9920	Veronhyvitys osingoista	EXPENSE		
9930	Lähdeverot	EXPENSE		
9940	Tilikauden verojaksotus	EXPENSE		
9950	Veronpalautukset / jäännösverot	EXPENSE		
9960	Muut tuloverot	EXPENSE		
__Laskennalliset verot				
9970	Laskennalliset verot	EXPENSE		
_Muut välittömät verot				
9980	Varallisuusvero	EXPENSE		
_Vähemmistöosuudet				
9990	Vähemmistöosuudet	EXPENSE		
_Erikoistilit				
9999	Selvittelyä vaativat tapahtumat	EXPENSE	SUSPENSE_ACCOUNT	
